step,hour,global_hour,day_index,hour_of_day,time_label,expected_passing_total,expected_station_arrivals_ab,expected_station_arrivals_bc,expected_passing_ab,expected_passing_ba,arrivals_total,arrivals_total_station_ab,arrivals_total_station_bc,arrivals_ab,arrivals_ba,starts_total,starts_ab,starts_ba,completions_total,completions_ab,completions_ba,queue_length,queue_wait_mean_minutes,queue_wait_target_minutes,queue_wait_excess_minutes,queue_wait_target_breached,active_plugs,effective_num_plugs,unused_mobile_chargers,unused_mobile_stations_estimate,utilization,started_wait_mean_minutes,completed_wait_mean_minutes,started_service_mean_minutes,disruption_active,disruption_type,disruption_type_code,disruption_target,disruption_target_code,disruption_day_index,disruption_remaining_minutes,rl_action_mcs,num_active_mobile_stations,num_active_mobile_stations_station_ab,num_active_mobile_stations_station_bc,queue_length_station_ab,queue_length_station_bc,queue_wait_mean_minutes_station_ab,queue_wait_mean_minutes_station_bc,local_deficit_without_mcs_station_ab,local_deficit_without_mcs_station_bc,local_deficit_bias_ab_minus_bc,mobile_service_capacity_station_ab,mobile_service_capacity_station_bc,spatial_deficit_coverage,unused_mobile_stations_estimate_station_ab,unused_mobile_stations_estimate_station_bc,expected_passing_od_ab,expected_passing_od_ba,expected_passing_od_bc,expected_passing_od_cb,expected_passing_od_ac,expected_passing_od_ca,reward,expected_demand_share_ab,expected_demand_share_bc,allocation_share_ab,allocation_share_bc,allocation_demand_gap_ab,allocation_demand_gap_bc,allocation_vs_demand_alignment,allocation_bias_ab_minus_bc,expected_demand_bias_ab_minus_bc,alignment_on_station_ab_disruption,alignment_on_station_bc_disruption,disruption_target_is_station_ab,disruption_target_is_station_bc,disruption_target_is_all_stations,disruption_target_is_od_ab,disruption_target_is_od_ba,disruption_target_is_od_bc,disruption_target_is_od_cb,disruption_target_is_od_ac,disruption_target_is_od_ca,disruption_target_is_eastbound,disruption_target_is_westbound,disruption_target_is_all_ods,step_in_day,day_progress,queue_length_rolling_1h,utilization_rolling_1h,arrivals_total_rolling_1h,starts_total_rolling_1h,completions_total_rolling_1h,queue_wait_mean_minutes_rolling_1h,started_service_mean_minutes_rolling_1h,started_wait_mean_minutes_rolling_1h,effective_num_plugs_rolling_1h
321,26.75,26.75,1,2.75,02:45,26.248002550904715,0.7219868615003658,0.7216532787993937,0.0,0.0,2.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,84.0,123.80952453613281,0.0,0.0,0,15.0,24.0,0.0,0.0,0.625,123.80952453613281,123.80952453613281,30.0,0,none,0,none,0,-1,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,247.61904907226562,0.0,84.7216567993164,-84.7216567993164,0.0,0.0,0.0,0.0,0.0,6.790846183412935,2.6836041768050887,2.69249274413864,6.775892476061708,3.6566094833761955,3.64855748711015,-83.3275,0.5001155352679868,0.49988446473201315,0.0,0.0,0.5001155352679868,0.49988446473201315,0.0,0.0,0.00033358270097216813,,,0,0,0,0,0,0,0,0,0,0,0,0,33,0.11458333333333333,88.08333333333333,0.6944444378217062,1.75,2.3333333333333335,2.3333333333333335,132.71356137593588,30.0,132.71356137593588,24.0
322,26.833333333333332,26.833333333333332,1,2.833333333333332,02:49,26.293824076696097,0.7232781151676975,0.7228822090505879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,82.0,123.32317352294922,0.0,0.0,0,15.0,24.0,0.0,0.0,0.625,123.32317352294922,123.32317352294922,30.0,0,none,0,none,0,-1,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,246.64634704589844,0.0,82.72288513183594,-82.72288513183594,0.0,0.0,0.0,0.0,0.0,6.804084914067906,2.687466417451878,2.6980156401159734,6.786337398365453,3.6637380306519494,3.6541816760429358,-81.2775,0.5001368818209432,0.49986311817905676,0.0,0.0,0.5001368818209432,0.49986311817905676,0.0,0.0,0.0003959061171096012,,,0,0,0,0,0,0,0,0,0,0,0,0,34,0.11805555555555551,87.41666666666667,0.6805555522441864,1.5,2.1666666666666665,2.1666666666666665,131.51132583618164,30.0,131.51132583618164,24.0
323,26.916666666666668,26.916666666666668,1,2.916666666666668,02:55,26.3471686641944,0.7247815047541498,0.7243127717765421,0.0,0.0,3.0,2.0,1.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,81.0,121.29629516601562,0.0,0.0,0,16.0,24.0,0.0,0.0,0.6666666865348816,121.29629516601562,121.29629516601562,30.0,0,none,0,none,0,-1,0.0,0.0,0.0,0.0,0.0,0.0,81.0,0.0,242.59259033203125,0.7247815132141113,81.72431182861328,-80.99952697753906,0.0,0.0,0.0,0.0,0.0,6.819503279130766,2.691959156820103,2.704448907181867,6.7984911109943145,3.672040227224258,3.660725982843092,-79.41333333134651,0.5001617330856933,0.4998382669143067,0.0,0.0,0.5001617330856933,0.4998382669143067,0.0,0.0,0.00046873297760774424,,,0,0,0,0,0,0,0,0,0,0,0,0,35,0.12152777777777783,86.58333333333333,0.6736111094554266,1.6666666666666667,2.5,2.5,130.06028493245444,30.0,130.06028493245444,24.0
324,27.0,27.0,1,3.0,03:00,26.409086891617562,0.7265267047276068,0.7259730743113593,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,82.0,119.35975646972656,0.0,0.0,0,16.0,24.0,0.0,0.0,0.6666666865348816,119.35975646972656,119.35975646972656,30.0,0,none,0,none,0,-1,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,238.71951293945312,0.0,81.7259750366211,-81.7259750366211,0.0,0.0,0.0,0.0,0.0,6.837407908675033,2.697169105802354,2.7119210137268492,6.812589993182401,3.6816811815942483,3.668317688636677,-80.06333333134651,0.5001905784855313,0.49980942151446867,0.0,0.0,0.5001905784855313,0.49980942151446867,0.0,0.0,0.0005536304162475636,,,0,0,0,0,0,0,0,0,0,0,0,0,36,0.125,85.91666666666667,0.6666666666666666,1.6666666666666667,2.3333333333333335,2.3333333333333335,128.55785751342773,30.0,128.55785751342773,24.0
325,27.083333333333332,27.083333333333332,1,3.083333333333332,03:04,26.48074249902001,0.7285466034471979,0.7278942339989027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,80.0,118.875,0.0,0.0,0,16.0,24.0,0.0,0.0,0.6666666865348816,118.875,118.875,30.0,0,none,0,none,0,-1,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,237.75,0.0,80.72789764404297,-80.72789764404297,0.0,0.0,0.0,0.0,0.0,6.8581392473045675,2.7031918479639967,2.720574733401276,6.828895099171013,3.6928442100870744,3.677097361092083,-77.85333333134652,0.5002239601607983,0.4997760398392017,0.0,0.0,0.5002239601607983,0.4997760398392017,0.0,0.0,0.0006523694482951647,,,0,0,0,0,0,0,0,0,0,0,0,0,37,0.12847222222222218,85.0,0.6631944477558136,1.5833333333333333,2.5,2.5,126.9348030090332,30.0,126.9348030090332,24.0
326,27.166666666666668,27.166666666666668,1,3.166666666666668,03:10,26.563418857725473,0.7308774928578606,0.7301105443170403,0.0,0.0,2.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,79.0,116.83544158935547,0.0,0.0,0,17.0,24.0,0.0,0.0,0.7083333134651184,116.83544158935547,116.83544158935547,30.0,0,none,0,none,0,-1,0.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,233.67088317871094,0.0,79.73011016845703,-79.73011016845703,0.0,0.0,0.0,0.0,0.0,6.88207375435366,2.7101321880825373,2.730568121708409,6.8476933018037816,3.7057320215750473,3.6872194702020358,-76.1191666686535,0.5002624759824534,0.49973752401754656,0.0,0.0,0.5002624759824534,0.49973752401754656,0.0,0.0,0.000766948540820378,,,0,0,0,0,0,0,0,0,0,0,0,0,38,0.1319444444444445,84.25,0.6666666666666666,1.5833333333333333,2.3333333333333335,2.3333333333333335,125.2340628306071,30.0,125.2340628306071,24.0
327,27.25,27.25,1,3.25,03:15,26.65852482438729,0.7335592426354794,0.7326596227058215,0.0,0.0,3.0,2.0,1.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,78.0,114.74359130859375,0.0,0.0,0,18.0,24.0,0.0,0.0,0.75,114.74359130859375,114.74359130859375,30.0,0,none,0,none,0,-1,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,229.4871826171875,0.7335591316223145,78.73265838623047,-77.99909973144531,0.0,0.0,0.0,0.0,0.0,6.9096260066109245,2.7181044010833837,2.742075466182614,6.869298215517916,3.7205678497135746,3.6988528852788773,-74.385,0.5003067822788683,0.49969321772113184,0.0,0.0,0.5003067822788683,0.49969321772113184,0.0,0.0,0.0008996199296579244,,,0,0,0,0,0,0,0,0,0,0,0,0,39,0.13541666666666666,83.16666666666667,0.6736111094554266,1.5833333333333333,2.6666666666666665,2.6666666666666665,123.53458213806152,30.0,123.53458213806152,24.0
328,27.333333333333332,27.333333333333332,1,3.333333333333332,03:19,26.767599768989516,0.7366354531721534,0.7355825341222701,0.0,0.0,2.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,77.0,112.56493377685547,0.0,0.0,0,18.0,24.0,0.0,0.0,0.75,112.56493377685547,112.56493377685547,30.0,0,none,0,none,0,-1,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,225.12986755371094,0.0,77.73558044433594,-77.73558044433594,0.0,0.0,0.0,0.0,0.0,6.941250657339812,2.7272323549106354,2.7552881934681,6.894050836057198,3.73759650779836,3.712181219415414,-72.855,0.5003575961776618,0.49964240382233804,0.0,0.0,0.5003575961776618,0.49964240382233804,0.0,0.0,0.0010529190498832497,,,0,0,0,0,0,0,0,0,0,0,0,0,40,0.13888888888888884,82.25,0.6770833333333334,1.6666666666666667,2.5833333333333335,2.5833333333333335,121.76205825805664,30.0,121.76205825805664,24.0
329,27.416666666666668,27.416666666666668,1,3.416666666666668,03:25,26.892317546555237,0.7401535812686618,0.7389238837918762,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,74.0,110.03378295898438,0.0,0.0,0,19.0,24.0,0.0,0.0,0.7916666269302368,110.03378295898438,110.03378295898438,30.0,0,none,0,none,0,-1,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,220.06756591796875,0.0,75.73892211914062,-75.73892211914062,0.0,0.0,0.0,0.0,0.0,6.977444200991411,2.737649478469461,2.7704157150142072,6.922319828505109,3.757085338995375,3.7274029845796735,-69.14083333730699,0.5004156974552835,0.49958430254471653,0.0,0.0,0.5004156974552835,0.49958430254471653,0.0,0.0,0.001229697476785585,,,0,0,0,0,0,0,0,0,0,0,0,0,41,0.14236111111111116,81.25,0.6840277761220932,1.6666666666666667,2.6666666666666665,2.6666666666666665,120.02068710327148,30.0,120.02068710327148,24.0
330,27.5,27.5,1,3.5,03:30,27.034489164822563,0.7441650319288006,0.7427318721364403,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,75.0,111.03333282470703,0.0,0.0,0,18.0,24.0,0.0,0.0,0.75,111.03333282470703,111.03333282470703,30.0,0,none,0,none,0,-1,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,222.06666564941406,0.0,73.74272918701172,-73.74272918701172,0.0,0.0,0.0,0.0,0.0,7.0187464888851325,2.749498543744275,2.7876861915527598,6.9545013903064605,3.7793250324766094,3.7447315178573244,-70.69500000000001,0.500481929778871,0.499518070221129,0.0,0.0,0.500481929778871,0.499518070221129,0.0,0.0,0.0014331597923602502,,,0,0,0,0,0,0,0,0,0,0,0,0,42,0.14583333333333334,80.16666666666667,0.6875,1.5,2.5833333333333335,2.5833333333333335,118.63662783304851,30.0,118.63662783304851,24.0
331,27.583333333333332,27.583333333333332,1,3.583333333333332,03:34,27.19606388549117,0.7487252092468304,0.747058304455184,0.0,0.0,2.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,72.0,108.29861450195312,0.0,0.0,0,20.0,24.0,0.0,0.0,0.8333333730697632,108.29861450195312,108.29861450195312,30.0,0,none,0,none,0,-1,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,216.59722900390625,0.748725175857544,73.74705505371094,-72.99832916259766,0.0,0.0,0.0,0.0,0.0,7.065741937328413,2.7629312297064867,2.8073471950147217,6.991018612172062,3.8046302739460685,3.7643946373234174,-66.64666666269304,0.500557201218083,0.499442798781917,0.0,0.0,0.500557201218083,0.499442798781917,0.0,0.0,0.0016669047916464397,,,0,0,0,0,0,0,0,0,0,0,0,0,43,0.1493055555555555,79.08333333333333,0.7013888905445734,1.6666666666666667,2.75,2.75,117.15415954589844,30.0,117.15415954589844,24.0
332,27.666666666666668,27.666666666666668,1,3.666666666666668,03:40,27.37912848569337,0.7538935190644104,0.7519585476487252,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,70.0,103.89286041259766,0.0,0.0,0,20.0,24.0,0.0,0.0,0.8333333730697632,103.89286041259766,103.89286041259766,30.0,0,none,0,none,0,-1,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,207.7857208251953,0.0,71.75196075439453,-71.75196075439453,0.0,0.0,0.0,0.0,0.0,7.119060366199105,2.77810743487269,2.8296662450584282,7.0323202575463615,3.8333401971841328,3.786633984832656,-63.74666666269303,0.5006424838994672,0.4993575161005328,0.0,0.0,0.5006424838994672,0.4993575161005328,0.0,0.0,0.001934971415685216,,,0,0,0,0,0,0,0,0,0,0,0,0,44,0.15277777777777782,77.83333333333333,0.7222222288449606,1.6666666666666667,2.9166666666666665,2.9166666666666665,115.33885892232259,30.0,115.33885892232259,24.0
333,27.75,27.75,1,3.75,03:45,27.58590440000075,0.7597333158671332,0.757491426132908,0.0,0.0,3.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,71.0,104.89436340332031,0.0,0.0,0,21.0,24.0,0.0,0.0,0.875,104.89436340332031,104.89436340332031,30.0,0,none,0,none,0,-1,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,209.78872680664062,0.7597332000732422,69.75749206542969,-68.99775695800781,0.0,0.0,0.0,0.0,0.0,7.179377402947402,2.79519430557446,2.8549311958880277,7.078878881102469,3.8658186015870624,3.8117040129013287,-65.03250000000001,0.5007388126729564,0.49926118732704367,0.0,0.0,0.5007388126729564,0.49926118732704367,0.0,0.0,0.002241889734225233,,,0,0,0,0,0,0,0,0,0,0,0,0,45,0.15625,76.75,0.7430555621782938,1.75,2.8333333333333335,2.8333333333333335,113.76259549458821,30.0,113.76259549458821,24.0
334,27.833333333333332,27.833333333333332,1,3.833333333333332,03:49,27.818742462444888,0.7663117863128319,0.7637190491216368,0.0,0.0,2.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,68.0,98.7867660522461,0.0,0.0,0,19.0,24.0,0.0,0.0,0.7916666269302368,98.7867660522461,98.7867660522461,30.0,0,none,0,none,0,-1,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,197.5735321044922,0.0,70.76371765136719,-70.76371765136719,0.0,0.0,0.0,0.0,0.0,7.247414384290599,2.8143649483845494,2.8834504474942357,7.131188208977366,3.9024538992333992,3.839870574064735,-60.34083333730698,0.5008472826596527,0.4991527173403473,0.0,0.0,0.5008472826596527,0.4991527173403473,0.0,0.0,0.002592737191195127,,,0,0,0,0,0,0,0,0,0,0,0,0,46,0.15972222222222218,75.58333333333333,0.7569444477558136,1.9166666666666667,3.0833333333333335,3.0833333333333335,111.71789487202962,30.0,111.71789487202962,24.0
335,27.916666666666668,27.916666666666668,1,3.916666666666668,03:55,28.08011497359992,0.7736997618532628,0.7707065616947326,0.0,0.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,68.0,98.01470947265625,0.0,0.0,0,20.0,24.0,0.0,0.0,0.8333333730697632,98.01470947265625,98.01470947265625,30.0,0,none,0,none,0,-1,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,196.0294189453125,0.0,67.77070617675781,-67.77070617675781,0.0,0.0,0.0,0.0,0.0,7.323937685559335,2.8357967979479937,2.915552953796363,7.18975970864678,3.9436587537627186,3.8714090738867273,-60.416666662693025,0.5009690455526152,0.4990309544473847,0.0,0.0,0.5009690455526152,0.4990309544473847,0.0,0.0,0.002993200158530218,,,0,0,0,0,0,0,0,0,0,0,0,0,47,0.1631944444444445,74.5,0.770833338300387,1.8333333333333333,2.9166666666666665,2.9166666666666665,109.77776273091634,30.0,109.77776273091634,24.0
336,28.0,28.0,1,4.0,04:00,28.37260483058812,0.7819714531452845,0.7785218125370621,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,67.0,98.80596923828125,0.0,0.0,0,19.0,24.0,0.0,0.0,0.7916666269302368,98.80596923828125,98.80596923828125,30.0,0,none,0,none,0,-1,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,197.6119384765625,0.0,66.77851867675781,-66.77851867675781,0.0,0.0,0.0,0.0,0.0,7.409757405681654,2.859669615922057,2.9515879983460294,7.255118284926368,3.989869372290121,3.90660215342189,-59.75083333730697,0.5011053045482751,0.49889469545172505,0.0,0.0,0.5011053045482751,0.49889469545172505,0.0,0.0,0.003449640608222393,,,0,0,0,0,0,0,0,0,0,0,0,0,48,0.16666666666666666,73.25,0.78125,1.75,3.0,3.0,108.0649471282959,30.0,108.0649471282959,24.0
337,28.083333333333332,28.083333333333332,1,4.083333333333332,04:04,28.698891478690882,0.7912040993631645,0.787234931964834,0.0,0.0,2.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,65.0,94.76923370361328,0.0,0.0,0,20.0,24.0,0.0,0.0,0.8333333730697632,94.76923370361328,94.76923370361328,30.0,0,none,0,none,0,-1,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,189.53846740722656,0.0,66.7872314453125,-66.7872314453125,0.0,0.0,0.0,0.0,0.0,7.505725334130677,2.8861631030496424,2.9919247062129912,7.327797050997685,4.0415444106857485,3.9457368736141376,-56.69666666269302,0.501257307795725,0.4987426922042751,0.0,0.0,0.501257307795725,0.4987426922042751,0.0,0.0,0.003969167398330531,,,0,0,0,0,0,0,0,0,0,0,0,0,49,0.17013888888888884,72.0,0.7951388905445734,1.9166666666666667,3.1666666666666665,3.1666666666666665,106.05613327026367,30.0,106.05613327026367,24.0
338,28.166666666666668,28.166666666666668,1,4.166666666666668,04:10,29.061733472717407,0.8014775261336217,0.7969178148658358,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,65.0,94.07691955566406,0.0,0.0,0,19.0,24.0,0.0,0.0,0.7916666269302368,94.07691955566406,94.07691955566406,30.0,0,none,0,none,0,-1,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,188.15383911132812,0.0,64.79692077636719,-64.79692077636719,0.0,0.0,0.0,0.0,0.0,7.6127321247918776,2.9154541147536177,3.0369512583669707,7.408331139946055,4.099163451811011,3.9891013830478754,-56.830833337306984,0.5014263402647728,0.49857365973522705,0.0,0.0,0.5014263402647728,0.49857365973522705,0.0,0.0,0.004559711267785871,,,0,0,0,0,0,0,0,0,0,0,0,0,50,0.17361111111111116,70.83333333333333,0.8020833333333334,1.8333333333333333,3.0,3.0,104.15958976745605,30.0,104.15958976745605,24.0
339,28.25,28.25,1,4.25,04:15,29.463947474894603,0.812873606630469,0.807643504488734,0.0,0.0,3.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,66.0,92.1212158203125,0.0,0.0,0,17.0,24.0,0.0,0.0,0.7083333134651184,92.1212158203125,92.1212158203125,30.0,0,none,0,none,0,-1,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,184.242431640625,0.0,65.8076400756836,-65.8076400756836,0.0,0.0,0.0,0.0,0.0,7.731703600633302,2.947713481166636,3.087073772276281,7.497250543310293,4.163225015725623,4.036981061782465,-57.1191666686535,0.5016137139515061,0.49838628604849383,0.0,0.0,0.5016137139515061,0.49838628604849383,0.0,0.0,0.005230102141735027,,,0,0,0,0,0,0,0,0,0,0,0,0,51,0.17708333333333334,69.83333333333333,0.7986111094554266,1.8333333333333333,2.8333333333333335,2.8333333333333335,102.27439181009929,30.0,102.27439181009929,24.0
340,28.333333333333332,28.333333333333332,1,4.333333333333332,04:19,29.9083835640852,0.8254756213937526,0.8194854746309331,0.0,0.0,2.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,65.0,90.0,0.0,0.0,0,17.0,24.0,0.0,0.0,0.7083333134651184,90.0,90.0,30.0,0,none,0,none,0,-1,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,180.0,0.0,65.81948852539062,-65.81948852539062,0.0,0.0,0.0,0.0,0.0,7.863596112338085,2.9831024452464123,3.142714809581103,7.595071988679406,4.234244060489738,4.0896541477504496,-55.599166668653496,0.5018207563623528,0.4981792436376472,0.0,0.0,0.5018207563623528,0.4981792436376472,0.0,0.0,0.005990146762819504,,,0,0,0,0,0,0,0,0,0,0,0,0,52,0.1805555555555555,68.83333333333333,0.7951388855775198,1.8333333333333333,2.8333333333333335,2.8333333333333335,100.393980662028,30.0,100.393980662028,24.0
341,28.416666666666668,28.416666666666668,1,4.416666666666668,04:25,30.397896788683095,0.8393675136832127,0.8325168096943576,0.0,0.0,2.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,64.0,85.078125,0.0,0.0,0,16.0,24.0,0.0,0.0,0.6666666865348816,85.078125,85.078125,30.0,0,none,0,none,0,-1,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,170.15625,0.0,65.83251953125,-65.83251953125,0.0,0.0,0.0,0.0,0.0,8.009390873805618,3.0217687475143227,3.2043114686372474,7.702289898339875,4.312748932049178,4.147386868336855,-53.493333331346506,0.5020487972442421,0.4979512027557578,0.0,0.0,0.5020487972442421,0.4979512027557578,0.0,0.0,0.0068507039888551224,,,0,0,0,0,0,0,0,0,0,0,0,0,53,0.18402777777777782,68.0,0.7847222238779068,1.9166666666666667,2.75,2.75,98.3143424987793,30.0,98.3143424987793,24.0
342,28.5,28.5,1,4.5,04:30,30.935314962374306,0.8546330386381261,0.8468092842924607,0.0,0.0,3.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,65.0,83.42308044433594,0.0,0.0,0,16.0,24.0,0.0,0.0,0.6666666865348816,83.42308044433594,83.42308044433594,30.0,0,none,0,none,0,-1,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,166.84616088867188,0.0,64.84680938720703,-64.84680938720703,0.0,0.0,0.0,0.0,0.0,8.170087197859859,3.063842402816535,3.272313016604575,7.81936650505972,4.399277721924539,4.210428118109079,-54.00333333134651,0.5022991535593724,0.4977008464406276,0.0,0.0,0.5022991535593724,0.4977008464406276,0.0,0.0,0.007823754345665401,,,0,0,0,0,0,0,0,0,0,0,0,0,54,0.1875,67.16666666666667,0.777777781089147,2.0,2.8333333333333335,2.8333333333333335,96.01348813374837,30.0,96.01348813374837,24.0
343,28.583333333333332,28.583333333333332,1,4.583333333333332,04:34,31.523402777594423,0.8713548061916961,0.8624323465759972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,64.0,84.4140625,0.0,0.0,0,15.0,24.0,0.0,0.0,0.625,84.4140625,84.4140625,30.0,0,none,0,none,0,-1,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,168.828125,0.0,63.86243438720703,-63.86243438720703,0.0,0.0,0.0,0.0,0.0,8.346694556950226,3.1094312330192353,3.347178012795894,7.946721238706314,4.494373992203967,4.279003743918785,-53.5375,0.5025731127380474,0.4974268872619526,0.0,0.0,0.5025731127380474,0.4974268872619526,0.0,0.0,0.00892245961569893,,,0,0,0,0,0,0,0,0,0,0,0,0,55,0.19097222222222218,66.5,0.7604166666666666,1.8333333333333333,2.5,2.5,94.02310880025227,30.0,94.02310880025227,24.0
344,28.666666666666668,28.666666666666668,1,4.666666666666668,04:40,32.16482239514607,0.8896132195707136,0.8794520121623202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,63.0,85.55555725097656,0.0,0.0,0,15.0,24.0,0.0,0.0,0.625,85.55555725097656,85.55555725097656,30.0,0,none,0,none,0,-1,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,171.11111450195312,0.0,62.87945556640625,-62.87945556640625,0.0,0.0,0.0,0.0,0.0,8.540223396553259,3.1586162392299726,3.4293708725253595,8.084719537650718,4.598581828913293,4.353310520273463,-52.987500000000004,0.5028719142816569,0.4971280857183431,0.0,0.0,0.5028719142816569,0.4971280857183431,0.0,0.0,0.010161207408393436,,,0,0,0,0,0,0,0,0,0,0,0,0,56,0.1944444444444445,65.91666666666667,0.7430555522441864,1.75,2.3333333333333335,2.3333333333333335,92.49500020345052,30.0,92.49500020345052,24.0
345,28.75,28.75,1,4.75,04:45,32.86209075891907,0.9094853132888561,0.8979296784516926,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,59.0,82.71186065673828,0.0,0.0,0,15.0,24.0,0.0,0.0,0.625,82.71186065673828,82.71186065673828,30.0,0,none,0,none,0,-1,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,165.42372131347656,0.0,61.89793014526367,-61.89793014526367,0.0,0.0,0.0,0.0,0.0,8.75167463398796,3.2114469173325313,3.5193578191211747,8.233661280614525,4.712440187531978,4.433509920330898,-48.54750000000001,0.5031967298296103,0.4968032701703898,0.0,0.0,0.5031967298296103,0.4968032701703898,0.0,0.0,0.011555634837163486,,,0,0,0,0,0,0,0,0,0,0,0,0,57,0.19791666666666666,64.91666666666667,0.722222218910853,1.5833333333333333,2.5833333333333335,2.5833333333333335,90.64645830790202,30.0,90.64645830790202,24.0
346,28.833333333333332,28.833333333333332,1,4.833333333333332,04:49,33.61753398049769,0.9310434967990534,0.9179208721283195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,57.0,82.71929931640625,0.0,0.0,0,14.0,24.0,0.0,0.0,0.5833333134651184,82.71929931640625,82.71929931640625,30.0,0,none,0,none,0,-1,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,165.4385986328125,0.0,57.91791915893555,-57.91791915893555,0.0,0.0,0.0,0.0,0.0,8.982027783192072,3.267936640507596,3.6176021716190068,8.393769076249136,4.8364764986418844,4.5197218102879955,-47.201666668653495,0.5035486418481787,0.49645135815182134,0.0,0.0,0.5035486418481787,0.49645135815182134,0.0,0.0,0.013122624670733884,,,0,0,0,0,0,0,0,0,0,0,0,0,58,0.20138888888888884,64.0,0.7048611094554266,1.4166666666666667,2.3333333333333335,2.3333333333333335,89.30750274658203,30.0,89.30750274658203,24.0
